num_voters,title,url,avg_rating,rank,geek_rating,release_date
1507.0,Zombie in my Pocket,/boardgame/33468/zombie-my-pocket,6.33,2448,5.917,2007
488.0,Twilight Imperium (Second Edition),/boardgame/26055/twilight-imperium-second-edition,6.93,2449,5.917,2000
682.0,Feudality,/boardgame/99312/feudality,6.5,2645,5.878,2011
588.0,Der schwarze Pirat,/boardgame/23890/der-schwarze-pirat,6.61,2646,5.878,2006
500.0,Railroad Dice,/boardgame/8192/railroad-dice,6.19,3818,5.72,2003
685.0,Zombiaki,/boardgame/15474/zombiaki,6.16,3819,5.72,2003
206.0,Star Trek Customizable Card Game (Second Edition),/boardgame/40550/star-trek-customizable-card-game-second-edition,6.72,4322,5.678,2002
337.0,Venedig,/boardgame/27306/venedig,6.28,4323,5.678,2007
275.0,Operation F.A.U.S.T.,/boardgame/159515/operation-fust,6.35,4604,5.662,2015
135.0,Pathogenesis,/boardgame/199309/pathogenesis,7.27,4605,5.662,2017
164.0,Trainmaker,/boardgame/129091/trainmaker,6.8,4704,5.655,2012
81.0,Waterloo 200,/boardgame/169366/waterloo-200,7.99,4705,5.655,2015
453.0,Treasures & Traps,/boardgame/24410/treasures-traps,6.19,4408,5.673,2006
159.0,Dark Souls: The Card Game,/boardgame/242667/dark-souls-card-game,7.26,4409,5.673,2018
286.0,DIG,/boardgame/197178/dig,6.45,4112,5.694,2016
128.0,Groves,/boardgame/220155/groves,7.64,4113,5.694,2018
267.0,Advanced Space Crusade,/boardgame/8630/advanced-space-crusade,6.46,4816,5.65,1990
334.0,Campanile,/boardgame/301/campanile,6.19,4817,5.65,1996
205.0,Golden Horn: Von Venedig nach Konstantinopel,/boardgame/134626/golden-horn-von-venedig-nach-konstantinopel,6.42,4902,5.644,2013
187.0,Achaia,/boardgame/177857/achaia,6.61,4903,5.644,2015
321.0,Lazer Ryderz,/boardgame/210052/lazer-ryderz,6.49,4016,5.701,2017
360.0,Hecatomb,/boardgame/17526/hecatomb,6.38,4017,5.701,2005
252.0,Mayday!Mayday!,/boardgame/142924/maydaymayday,6.52,4210,5.686,2013
499.0,Trumpet,/boardgame/352/trumpet,6.13,4211,5.686,1990
238.0,Mustangs,/boardgame/1371/mustangs,6.48,4520,5.667,1991
277.0,Siggil,/boardgame/180179/siggil,6.39,4521,5.667,2015
219.0,The Stock Car Championship Racing Card Game,/boardgame/637/stock-car-championship-racing-card-game,6.84,3926,5.71,1995
400.0,Wongar,/boardgame/566/wongar,6.32,3927,5.71,2000
551.0,Katamino,/boardgame/6931/katamino,6.32,3524,5.751,1992
499.0,X-Bugs,/boardgame/2316/x-bugs,6.38,3525,5.751,2001
252.0,Airborne Commander,/boardgame/164874/airborne-commander,6.99,3326,5.774,2015
644.0,Journey to the Center of the Earth,/boardgame/34010/journey-center-earth,6.28,3327,5.774,2008
313.0,Perplexus,/boardgame/72644/perplexus,7.05,2930,5.831,2001
426.0,Vye: The Card Game of Capture and Control,/boardgame/142239/vye-card-game-capture-and-control,6.81,2931,5.831,2013
863.0,Dead Panic,/boardgame/133437/dead-panic,6.07,3624,5.74,2013
267.0,Attack on Titan: The Last Stand,/boardgame/181254/attack-titan-last-stand,6.89,3625,5.74,2017
349.0,The World of SMOG: Rise of Moloch,/boardgame/209324/world-smog-rise-moloch,8.33,2054,6.007,2018
948.0,Opera,/boardgame/42743/opera,6.65,2055,6.007,2009
343.0,Hands in the Sea,/boardgame/136955/hands-sea,7.95,1876,6.061,2016
2317.0,Lifeboat,/boardgame/4174/lifeboat,6.37,1877,6.06,2002
877.0,Portal: The Uncooperative Cake Acquisition Game,/boardgame/159406/portal-uncooperative-cake-acquisition-game,6.38,2836,5.848,2015
593.0,Electronic Catch Phrase,/boardgame/135262/electronic-catch-phrase,6.54,2837,5.848,2000
300.0,Venetia,/boardgame/132326/venetia,6.99,3128,5.801,2013
401.0,"The Peloponnesian War, 431-404 BC",/boardgame/1678/peloponnesian-war-431-404-bc,6.72,3129,5.801,1991
378.0,Timber Tom,/boardgame/38430/timber-tom,6.57,3440,5.761,2008
469.0,The Mystic Wood,/boardgame/1152/mystic-wood,6.48,3441,5.761,1980
238.0,Arctic Front,/boardgame/2579/arctic-front,7.31,3230,5.787,1985
178.0,1825 Unit 2,/boardgame/16000/1825-unit-2,7.52,3231,5.787,2000
357.0,Startups,/boardgame/223770/startups,7.02,2738,5.863,2017
692.0,Guilds of Cadwallon,/boardgame/134711/guilds-cadwallon,6.5,2739,5.863,2013
425.0,"Heroes of Land, Air & Sea",/boardgame/198830/heroes-land-air-sea,8.09,1775,6.091,2018
552.0,Ottoman Sunset,/boardgame/84465/ottoman-sunset,7.38,1776,6.09,2010
361.0,Das Motorsportspiel,/boardgame/541/das-motorsportspiel,7.46,2148,5.984,1995
669.0,The Enchanted Tower,/boardgame/130792/enchanted-tower,6.83,2149,5.984,2012
893.0,After the Flood,/boardgame/36888/after-flood,6.9,1680,6.12,2008
1370.0,The Golden City,/boardgame/40770/golden-city,6.63,1681,6.12,2009
705.0,Poseidon's Kingdom,/boardgame/105624/poseidons-kingdom,6.87,1956,6.038,2011
478.0,One Night Ultimate Alien,/boardgame/204431/one-night-ultimate-alien,7.34,1957,6.037,2017
692.0,Flatline,/boardgame/216597/flatline,7.38,1477,6.199,2017
1095.0,Power Grid: The Card Game,/boardgame/203780/power-grid-card-game,6.92,1478,6.199,2016
1927.0,Dark Souls: The Board Game,/boardgame/197831/dark-souls-board-game,6.85,1580,6.163,2017
598.0,Nautilion,/boardgame/206084/nautilion,7.43,1581,6.161,2016
1806.0,Hamsterrolle,/boardgame/903/hamsterrolle,6.83,1192,6.324,2000
1128.0,The King Is Dead,/boardgame/172996/king-dead,7.15,1193,6.324,2015
1284.0,Kreta,/boardgame/15600/kreta,6.9,1380,6.243,2005
1070.0,HeroQuest Advanced Quest,/boardgame/22192/heroquest-advanced-quest,7.28,1381,6.243,1990
1321.0,Tomb,/boardgame/29581/tomb,6.34,2350,5.936,2008
317.0,Triumph of Chaos,/boardgame/15826/triumph-chaos,7.53,2351,5.936,2005
619.0,Cry Havoc,/boardgame/1323/cry-havoc,6.76,2450,5.916,1981
613.0,PIX,/boardgame/67181/pix,6.68,2451,5.916,2012
408.0,Biblios Dice,/boardgame/164506/biblios-dice,6.91,2647,5.878,2015
1035.0,It's Alive!,/boardgame/28396/its-alive,6.29,2648,5.877,2007
259.0,Borderlands,/boardgame/40/borderlands,6.81,3820,5.72,1982
414.0,Tom Tube,/boardgame/6508/tom-tube,6.29,3821,5.719,2003
164.0,Iquazú,/boardgame/235627/iquazu,6.91,4324,5.678,2017
1193.0,Infernal Contraption,/boardgame/29456/infernal-contraption,5.89,4325,5.678,2007
184.0,Cauldron,/boardgame/173759/cauldron,7.2,4606,5.662,2015
89.0,Guelphs and Ghibellines,/boardgame/34098/guelphs-and-ghibellines,7.74,4607,5.662,2009
212.0,Mint Tin Pirates,/boardgame/165346/mint-tin-pirates,7.49,4706,5.655,2014
210.0,Unspeakable Words (Deluxe Edition),/boardgame/172207/unspeakable-words-deluxe-edition,6.5,4707,5.655,2015
214.0,BONK,/boardgame/230852/bonk,6.57,4410,5.673,2017
156.0,King Philip's War,/boardgame/41100/king-philips-war,6.93,4411,5.673,2010
236.0,Trader,/boardgame/41875/trader,6.61,4114,5.694,2009
183.0,Koi Pond: A Coy Card Game,/boardgame/141419/koi-pond-coy-card-game,6.91,4115,5.694,2013
164.0,WWE Raw Deal,/boardgame/18824/wwe-raw-deal,6.84,4818,5.65,2000
96.0,Tonkin: The Indochina war 1950-54 (second edition),/boardgame/70532/tonkin-indochina-war-1950-54-second-edition,7.75,4819,5.65,2012
150.0,RRR,/boardgame/76203/rrr,6.73,4904,5.644,2010
193.0,Justice League: Hero Dice – Superman,/boardgame/184372/justice-league-hero-dice-superman,6.66,4905,5.644,2015
127.0,1826: Railroading in France and Belgium from 1826,/boardgame/1313/1826-railroading-france-and-belgium-1826,7.43,4018,5.701,2000
198.0,"Napoleon at Bay: The Campaign in France, 1814",/boardgame/4086/napoleon-bay-campaign-france-1814,7.0,4019,5.701,1978
494.0,Stay Away!,/boardgame/158392/stay-away,6.21,4212,5.686,2014
125.0,Hube's Pocket,/boardgame/7453/hubes-pocket,7.6,4213,5.686,1995
111.0,Cursed Court,/boardgame/226213/cursed-court,7.49,4522,5.667,2017
352.0,Singapore,/boardgame/103235/singapore,6.2,4523,5.667,2011
343.0,Arbos,/boardgame/499/arbos,6.39,3928,5.71,1999
283.0,Kryptos,/boardgame/164354/kryptos,6.54,3929,5.71,2014
411.0,Plato 3000,/boardgame/121764/plato-3000,6.44,3526,5.751,2012
118.0,Tide of Iron: Next Wave,/boardgame/174402/tide-iron-next-wave,8.24,3527,5.751,2014
159.0,WestFront II,/boardgame/22161/westfront-ii,7.84,3328,5.774,2006
229.0,Unicornus Knights,/boardgame/204605/unicornus-knights,7.17,3329,5.774,2016
374.0,X nimmt!,/boardgame/205885/x-nimmt,6.81,2932,5.831,2016
365.0,Secrets of the Lost Tomb,/boardgame/150484/secrets-lost-tomb,7.41,2933,5.831,2015
488.0,Savannah Tails,/boardgame/54507/savannah-tails,6.28,3626,5.74,2009
283.0,Chase,/boardgame/316/chase,6.81,3627,5.74,1985
1257.0,Catan Histories: Struggle for Rome,/boardgame/25234/catan-histories-struggle-rome,6.46,2056,6.006,2006
1009.0,Qwirkle Cubes,/boardgame/39813/qwirkle-cubes,6.59,2057,6.006,2009
656.0,Field Commander: Alexander,/boardgame/35350/field-commander-alexander,7.05,1878,6.06,2009
1467.0,Myth,/boardgame/140519/myth,6.7,1879,6.06,2014
246.0,Boże Igrzysko,/boardgame/57998/boze-igrzysko,7.65,2838,5.847,2010
874.0,Cash-a-Catch,/boardgame/28218/cash-catch,6.31,2839,5.847,2007
635.0,Suspend,/boardgame/127784/suspend,6.37,3130,5.801,2012
221.0,FAB: Sicily,/boardgame/68260/fab-sicily,7.36,3131,5.801,2011
268.0,ConHex,/boardgame/10989/conhex,6.88,3442,5.761,2002
265.0,Tokyo Express,/boardgame/1681/tokyo-express,7.09,3443,5.761,1988
212.0,Southern Front,/boardgame/5511/southern-front,7.43,3232,5.787,1984
598.0,Rumble in the Dungeon,/boardgame/130827/rumble-dungeon,6.34,3233,5.786,2012
2280.0,Cthulhu Fluxx,/boardgame/122159/cthulhu-fluxx,6.12,2740,5.863,2012
684.0,Das Amulett,/boardgame/1350/das-amulett,6.47,2741,5.862,2001
870.0,BioShock Infinite: The Siege of Columbia,/boardgame/132428/bioshock-infinite-siege-columbia,6.91,1777,6.09,2013
795.0,Custom Heroes,/boardgame/223049/custom-heroes,6.97,1778,6.09,2017
547.0,Kingdom of Solomon,/boardgame/87821/kingdom-solomon,6.96,2150,5.984,2012
299.0,Burma,/boardgame/1585/burma,7.88,2151,5.984,1999
378.0,Coffee Roaster,/boardgame/196526/coffee-roaster,7.91,1682,6.12,2015
842.0,Leader 1,/boardgame/36708/leader-1,6.99,1683,6.119,2008
2132.0,Rook,/boardgame/1260/rook,6.38,1958,6.037,1906
827.0,Pinochle,/boardgame/4583/pinochle,6.81,1959,6.037,1864
855.0,Shadowrift,/boardgame/112092/shadowrift,7.18,1479,6.199,2012
1594.0,Codenames: Deep Undercover,/boardgame/205158/codenames-deep-undercover,6.74,1480,6.198,2016
457.0,LYNGK,/boardgame/217083/lyngk,7.84,1582,6.161,2017
462.0,John Company,/boardgame/211716/john-company,7.75,1583,6.161,2017
9298.0,Axis & Allies,/boardgame/98/axis-allies,6.55,1194,6.323,1981
500.0,BattleCON: Fate of Indines,/boardgame/162388/battlecon-fate-indines,8.21,1195,6.323,2015
1370.0,Dungeons & Dragons: Conquest of Nerath Board Game,/boardgame/92044/dungeons-dragons-conquest-nerath-board-game,6.95,1382,6.242,2011
1770.0,Blockers!,/boardgame/29073/blockers,6.7,1383,6.242,2007
887.0,Hnefatafl,/boardgame/2932/hnefatafl,6.54,2352,5.936,400
352.0,The Mighty Endeavor,/boardgame/14080/mighty-endeavor,7.38,2353,5.936,2005
351.0,Perdition's Mouth: Abyssal Rift,/boardgame/149787/perditions-mouth-abyssal-rift,7.89,2452,5.916,2016
344.0,Time's Up! Academy,/boardgame/46158/times-academy,7.3,2453,5.915,2009
508.0,Chicken Caesar,/boardgame/88513/chicken-caesar,6.74,2649,5.877,2012
452.0,Harvest Dice,/boardgame/231280/harvest-dice,6.81,2650,5.877,2017
186.0,Ghostel,/boardgame/169475/ghostel,7.42,3822,5.719,2017
521.0,"Duck, Duck, Bruce",/boardgame/2114/duck-duck-bruce,6.19,3823,5.719,1997
169.0,Panthalos,/boardgame/159446/panthalos,6.84,4326,5.678,2014
201.0,Do De Li Do,/boardgame/206939/do-de-li-do,6.66,4327,5.678,2016
110.0,White Death,/boardgame/13016/white-death,7.55,4608,5.662,1979
100.0,Plan Orange: Pacific War 1930 – 1935,/boardgame/190232/plan-orange-pacific-war-1930-1935,7.53,4609,5.661,2016
116.0,Red Dragon Rising: The Coming War With China,/boardgame/31554/red-dragon-rising-coming-war-china,7.18,4708,5.655,2008
126.0,Victory in Normandy,/boardgame/7755/victory-normandy,7.04,4709,5.655,1992
1033.0,Pass the Bomb,/boardgame/137/pass-bomb,5.87,4412,5.673,1994
181.0,Western Front Tank Leader,/boardgame/6642/western-front-tank-leader,6.8,4413,5.672,1987
256.0,Eagles: Waterloo,/boardgame/4667/eagles-waterloo,6.59,4116,5.694,1995
138.0,Blocks in the East,/boardgame/129204/blocks-east,7.79,4117,5.694,2012
75.0,Dead Man's Hand,/boardgame/146207/dead-mans-hand,8.11,4820,5.649,2013
257.0,Clacks: A Discworld Board Game,/boardgame/140279/clacks-discworld-board-game,6.34,4821,5.649,2015
289.0,Cortex Challenge,/boardgame/206175/cortex-challenge,6.27,4906,5.644,2016
101.0,Lost Legacy: Binbo Tantei to Inbo no Shiro,/boardgame/160436/lost-legacy-binbo-tantei-inbo-no-shiro,7.27,4907,5.644,2014
851.0,Army of Frogs,/boardgame/31449/army-frogs,5.97,4020,5.701,2007
195.0,Skyward,/boardgame/209664/skyward,6.96,4021,5.701,2017
174.0,Force of Will,/boardgame/174182/force-will,7.19,4214,5.686,2014
194.0,Fire and Ice,/boardgame/4643/fire-and-ice,6.74,4215,5.686,2002
103.0,Buffalo Wings,/boardgame/40258/buffalo-wings,7.93,4524,5.667,2010
276.0,Pingo Pingo,/boardgame/171136/pingo-pingo,6.42,4525,5.667,2015
352.0,Yeti,/boardgame/189294/yeti,6.42,3930,5.71,2016
354.0,Magestorm,/boardgame/40816/magestorm,6.42,3931,5.71,2010
450.0,Submarine,/boardgame/3083/submarine,6.45,3528,5.751,1976
574.0,Galaxy: The Dark Ages,/boardgame/718/galaxy-dark-ages,6.25,3529,5.751,2000
335.0,Jupiter Rescue,/boardgame/137900/jupiter-rescue,6.71,3330,5.774,2013
370.0,Xanadú,/boardgame/132817/xanadu,6.65,3331,5.774,2012
318.0,Time's Up! Family,/boardgame/88126/times-family,6.98,2934,5.831,2010
480.0,The Spoils,/boardgame/24947/spoils,6.93,2935,5.831,2006
475.0,The Creature That Ate Sheboygan,/boardgame/1783/creature-ate-sheboygan,6.32,3628,5.74,1979
259.0,KUMO Hogosha,/boardgame/181290/kumo-hogosha,6.94,3629,5.739,2015
652.0,Heartland,/boardgame/30356/heartland,6.86,2058,6.006,2009
768.0,Apotheca,/boardgame/174614/apotheca,6.89,2059,6.006,2016
826.0,Santa Fe Rails,/boardgame/3348/santa-fe-rails,6.82,1880,6.059,2001
402.0,Ascension: Dreamscape,/boardgame/185123/ascension-dreamscape,7.69,1881,6.059,2015
249.0,Stonewall's Last Battle,/boardgame/4210/stonewalls-last-battle,7.52,2840,5.847,1996
277.0,Time's Up! Édition purple,/boardgame/33495/times-edition-purple,7.25,2841,5.847,2007
272.0,Summit: The Board Game,/boardgame/201186/summit-board-game,7.6,3132,5.801,2017
396.0,Warhammer Fantasy Battle: Battle For Skull Pass,/boardgame/27658/warhammer-fantasy-battle-battle-skull-pass,6.7,3133,5.801,2006
134.0,"Warhammer 40,000 (Eighth Edition)",/boardgame/229427/warhammer-40000-eighth-edition,8.11,3444,5.761,2017
235.0,Michael Strogoff,/boardgame/224894/michael-strogoff,7.07,3445,5.761,2017
229.0,Animal Upon Animal: Crest Climbers,/boardgame/111081/animal-upon-animal-crest-climbers,7.16,3234,5.786,2011
362.0,Railway Rivals,/boardgame/460/railway-rivals,6.74,3235,5.786,1973
524.0,Dungeon Dice,/boardgame/136192/dungeon-dice,7.01,2742,5.862,2014
727.0,Rory's Story Cubes: Actions,/boardgame/89415/rorys-story-cubes-actions,6.44,2743,5.862,2007
611.0,Panzergruppe Guderian,/boardgame/3041/panzergruppe-guderian,7.27,1779,6.09,1976
4600.0,Talisman,/boardgame/714/talisman,6.38,1780,6.09,1983
537.0,Codenames: Disney Family Edition,/boardgame/220775/codenames-disney-family-edition,6.98,2152,5.984,2017
568.0,Zero!,/boardgame/2247/zero,6.97,2153,5.983,2001
497.0,Path of Light and Shadow,/boardgame/217398/path-light-and-shadow,7.66,1684,6.119,2018
1962.0,Return of the Heroes,/boardgame/8170/return-heroes,6.5,1685,6.119,2003
448.0,Maximum Apocalypse,/boardgame/188547/maximum-apocalypse,7.82,1960,6.036,2018
864.0,Origin,/boardgame/127095/origin,6.75,1961,6.036,2013
756.0,Exit: The Game – The Polar Station,/boardgame/215842/exit-game-polar-station,7.19,1481,6.198,2017
1040.0,Kupferkessel Co.,/boardgame/2533/kupferkessel-co,6.94,1482,6.198,2001
791.0,Storm over Arnhem,/boardgame/1423/storm-over-arnhem,7.16,1584,6.16,1981
1316.0,Keltis: Das Kartenspiel,/boardgame/40832/keltis-das-kartenspiel,6.73,1585,6.16,2009
2029.0,The Hanging Gardens,/boardgame/34707/hanging-gardens,6.78,1196,6.323,2008
1562.0,20th Century,/boardgame/85036/20th-century,6.9,1197,6.322,2010
642.0,Kitchen Rush,/boardgame/223953/kitchen-rush,7.6,1384,6.242,2017
913.0,Cosmic Encounter,/boardgame/40529/cosmic-encounter,7.18,1385,6.242,1991
219.0,1862: Railway Mania in the Eastern Counties,/boardgame/66837/1862-railway-mania-eastern-counties,8.19,2354,5.936,2013
327.0,Stonewall Jackson's Way,/boardgame/4211/stonewall-jacksons-way,7.52,2355,5.935,1992
317.0,Totaler Krieg!,/boardgame/4258/totaler-krieg,7.46,2454,5.915,1999
982.0,Gloria Picktoria,/boardgame/247/gloria-picktoria,6.38,2455,5.915,1996
851.0,1776,/boardgame/3312/1776,6.46,2651,5.877,1974
195.0,Techno Bowl: Arcade Football Unplugged,/boardgame/194923/techno-bowl-arcade-football-unplugged,8.65,2652,5.877,2017
501.0,Pirate Dice: Voyage on the Rolling Seas,/boardgame/124047/pirate-dice-voyage-rolling-seas,6.21,3824,5.719,2012
291.0,Moderne Zeiten,/boardgame/4106/moderne-zeiten,6.54,3825,5.719,2002
200.0,Cornerstone Essential,/boardgame/86415/cornerstone-essential,6.66,4328,5.678,2010
450.0,Judge Dredd,/boardgame/1098/judge-dredd,6.23,4329,5.678,1982
114.0,Asteriated Grail,/boardgame/128425/asteriated-grail,7.39,4610,5.661,2010
137.0,Unknown,/boardgame/156482/unknown,7.8,4611,5.661,2016
118.0,Lost Legacy: Hyakunen Senso to Ryu no Miko,/boardgame/147883/lost-legacy-hyakunen-senso-ryu-no-miko,7.16,4710,5.655,2013
68.0,Brass: Birmingham,/boardgame/224517/brass-birmingham,8.67,4711,5.655,2018
568.0,Bucket Brigade,/boardgame/359/bucket-brigade,6.03,4414,5.672,1998
286.0,Catan: Family Edition,/boardgame/147240/catan-family-edition,6.69,4415,5.672,2012
285.0,Ivor the Engine,/boardgame/153238/ivor-engine,6.43,4118,5.694,2014
521.0,Warmachine: High Command,/boardgame/138104/warmachine-high-command,6.18,4119,5.693,2013
269.0,NHL Ice Breaker: The Card Hockey Board Game,/boardgame/23757/nhl-ice-breaker-card-hockey-board-game,6.31,4822,5.649,2006
436.0,Heroica: Waldurk,/boardgame/94733/heroica-waldurk,6.06,4823,5.649,2011
592.0,The Phantom Society,/boardgame/142197/phantom-society,5.92,4908,5.644,2013
308.0,Europa Universalis,/boardgame/4102/europa-universalis,6.68,4022,5.701,1993
750.0,Gargon,/boardgame/2542/gargon,6.02,4023,5.701,2001
285.0,Berserk: War of the Realms,/boardgame/131332/berserk-war-realms,6.48,4216,5.685,2013
167.0,Winter War,/boardgame/8798/winter-war,7.03,4217,5.685,1972
813.0,Lost Temple,/boardgame/102835/lost-temple,5.9,4526,5.667,2011
398.0,Alba Longa,/boardgame/58886/alba-longa,6.12,4527,5.666,2011
255.0,Starfire,/boardgame/2891/starfire,6.77,3932,5.71,1979
154.0,Second World War at Sea: Bomb Alley,/boardgame/5635/second-world-war-sea-bomb-alley,7.16,3933,5.709,2002
285.0,Dorn,/boardgame/26983/dorn,6.86,3530,5.751,2006
208.0,Arnhem,/boardgame/5677/arnhem,7.22,3531,5.751,1976
400.0,Fairytale Gloom,/boardgame/172062/fairytale-gloom,6.63,3332,5.774,2015
203.0,Samurai Battles,/boardgame/122913/samurai-battles,7.47,3333,5.774,2012
490.0,Bling Bling Gemstone,/boardgame/123228/bling-bling-gemstone,6.58,2936,5.831,2012
293.0,Nemo's War,/boardgame/39232/nemos-war,7.12,2937,5.831,2009
279.0,Gyges,/boardgame/10527/gyges,6.79,3630,5.739,1985
253.0,Fleet Commander: 1 – Ignition,/boardgame/161108/fleet-commander-1-ignition,7.85,3631,5.739,2014
571.0,Canterbury,/boardgame/136440/canterbury,7.02,2060,6.006,2013
2113.0,Catch Phrase!,/boardgame/2582/catch-phrase,6.34,2061,6.006,1994
1416.0,Tales & Games: The Three Little Pigs,/boardgame/135649/tales-games-three-little-pigs,6.52,1882,6.059,2013
765.0,Mousquetaires du Roy,/boardgame/78954/mousquetaires-du-roy,6.89,1883,6.058,2010
561.0,SUPERHOT: The Card Game,/boardgame/206156/superhot-card-game,6.65,2842,5.846,2017
219.0,Dungeons & Dragons: Tomb of Annihilation Board Game,/boardgame/228668/dungeons-dragons-tomb-annihilation-board-game,8.1,2843,5.846,2017
208.0,Chariots of Fire,/boardgame/39932/chariots-fire,7.45,3134,5.8,2010
173.0,Lost Battles,/boardgame/83325/lost-battles,7.93,3135,5.8,2011
1091.0,War on Terror,/boardgame/24396/war-terror,6.16,3446,5.761,2006
408.0,Urbania,/boardgame/93541/urbania,6.48,3447,5.76,2012
1053.0,Gloria Mundi,/boardgame/13286/gloria-mundi,6.1,3236,5.785,2006
568.0,Piraten kapern,/boardgame/117663/piraten-kapern,6.37,3237,5.785,2012
1771.0,World of Warcraft: The Adventure Game,/boardgame/29294/world-warcraft-adventure-game,6.16,2744,5.862,2008
295.0,"A Most Dangerous Time: Japan in Chaos, 1570-1584",/boardgame/27969/most-dangerous-time-japan-chaos-1570-1584,7.36,2745,5.862,2009
875.0,Battlefleet Gothic,/boardgame/3967/battlefleet-gothic,6.96,1781,6.089,1999
754.0,The Castles of Burgundy: The Dice Game,/boardgame/232988/castles-burgundy-dice-game,6.98,1782,6.089,2017
699.0,Portal of Heroes,/boardgame/181960/portal-heroes,6.79,2154,5.983,2015
